region_id|name|type|barangay_number|district_number|district_name|zip_code
6|San Vicente, Camarines Norte|Municipality||||4609
6|Sta. Elena, Camarines Norte|Municipality||||4611
6|Talisay, Camarines Norte|Municipality||||4602
6|Tulay na Lupa, Camarines Norte|Municipality||||4612
6|Vinzons, Camarines Norte|Municipality||||4603
6|Baao, Camarines Sur|Municipality||||4432
6|Balatan, Camarines Sur|Municipality||||4436
6|Bato, Camarines Sur|Municipality||||4435
6|Bombon, Camarines Sur|Municipality||||4404
6|Buhi, Camarines Sur|Municipality||||4433
6|Bula, Camarines Sur|Municipality||||4430
6|Cabusao, Camarines Sur|Municipality||||4406
6|Calabanga, Camarines Sur|Municipality||||4405
6|Camaligan, Camarines Sur|Municipality||||4401
6|Canaman, Camarines Sur|Municipality||||4402
6|Caramoan, Camarines Sur|Municipality||||4429
6|Del Gallego, Camarines Sur|Municipality||||4411
6|Gainza, Camarines Sur|Municipality||||4412
6|Garchitorena, Camarines Sur|Municipality||||4428
6|Goa, Camarines Sur|Municipality||||4422
6|Iriga City, Camarines Sur|City||||4431
6|Lagunoy, Camarines Sur|Municipality||||4425
6|Libmanan, Camarines Sur|Municipality||||4407
6|Lupi, Camarines Sur|Municipality||||4409
6|Magarao, Camarines Sur|Municipality||||4403
6|Milaor, Camarines Sur|Municipality||||4413
6|Minalabac, Camarines Sur|Municipality||||4414
6|Nabua, Camarines Sur|Municipality||||4434
6|Naga City, Camarines Sur|City||||4400
6|Ocampo, Camarines Sur|Municipality||||4419
6|Pamplona, Camarines Sur|Municipality||||4416
6|Pasacao, Camarines Sur|Municipality||||4417
6|Pili, Camarines Sur|Municipality||||4418
6|Presentacion, Camarines Sur|Municipality||||4424
6|Ragay, Camarines Sur|Municipality||||4410
6|Sagnay, Camarines Sur|Municipality||||4421
6|San Fernando, Camarines Sur|Municipality||||4415
6|San Jose, Camarines Sur|Municipality||||4423
6|Sipocot, Camarines Sur|Municipality||||4408
6|Siruma, Camarines Sur|Municipality||||4427
6|Tigaon, Camarines Sur|Municipality||||4420
6|Tinambac, Camarines Sur|Municipality||||4426
6|Bagamanoc, Catanduanes|Municipality||||4807
6|Baras, Catanduanes|Municipality||||4803
6|Bato, Catanduanes|Municipality||||4801
6|Caramoran, Catanduanes|Municipality||||4808
6|Gigmoto, Catanduanes|Municipality||||4804
6|Pandan, Catanduanes|Municipality||||4809
6|Panganiban, Catanduanes|Municipality||||4806
6|San Andres, Catanduanes|Municipality||||4810
6|San Miguel, Catanduanes|Municipality||||4802
6|Viga, Catanduanes|Municipality||||4805
6|Virac, Catanduanes|Municipality||||4800
6|Aroroy, Masbate|Municipality||||5414
6|Baleno, Masbate|Municipality||||5413
6|balud, Masbate|Municipality||||5412
6|Batuan, Masbate|Municipality||||5415
6|Buenavista, Masbate|Municipality||||5421
6|Cataingan, Masbate|Municipality||||5405
6|Cawayan, Masbate|Municipality||||5409
6|Claveria, Masbate|Municipality||||5419
6|Dimasalang, Masbate|Municipality||||5403
6|Esperanza, Masbate|Municipality||||5407
6|Mandaon, Masbate|Municipality||||5411
6|Masbate, Masbate|City||||5400
6|Milagros, Masbate|Municipality||||5410
6|Mobo, Masbate|Municipality||||5401
6|Montreal, Masbate|Municipality||||5418
6|Palanas, Masbate|Municipality||||5404
6|Pio V. Corpuz, Masbate|Municipality||||5406
6|Placer, Masbate|Municipality||||5408
6|San Fernando, Masbate|Municipality||||5416
6|San Jacinto, Masbate|Municipality||||5417
6|San Pascual, Masbate|Municipality||||5420
6|Uson, Masbate|Municipality||||5402
6|Bacon, Sorsogon|Municipality||||4701
6|Barcelona, Sorsogon|Municipality||||4712
6|Bulan, Sorsogon|Municipality||||4706
6|Bulusan, Sorsogon|Municipality||||4704
6|Casiguran, Sorsogon|Municipality||||4702
6|Castilla, Sorsogon|Municipality||||4713
6|Donsol, Sorsogon|Municipality||||4715
6|Gubat, Sorsogon|Municipality||||4710
6|Irosin, Sorsogon|Municipality||||4707
6|Juban, Sorsogon|Municipality||||4703
6|Magallanes, Sorsogon|Municipality||||4705
6|Matnog, Sorsogon|Municipality||||4708
6|Pilar, Sorsogon|Municipality||||4714
6|Prieto Diaz, Sorsogon|Municipality||||4711
6|Sorsogon, Sorsogon|City||||4700
6|Sta.Magdalena, Sorsogon|Municipality||||4709
7|Altavas, Aklan|Municipality||||5616
7|Balite, Aklan|Municipality||||5614
7|Banga, Aklan|Municipality||||5601
7|Batan, Aklan|Municipality||||5615
7|Buruanga, Aklan|Municipality||||5609
7|Ibajay, Aklan|Municipality||||5613
7|Kalibo, Aklan|Municipality||||5600
7|Lezo, Aklan|Municipality||||5605
7|Libacao, Aklan|Municipality||||5602
7|Madalag, Aklan|Municipality||||5603
7|Makato, Aklan|Municipality||||5611
7|Malay, Aklan|Municipality||||5608
7|Malinao, Aklan|Municipality||||5606
7|Nabas, Aklan|Municipality||||5607
7|New Washington, Aklan|Municipality||||5610
7|Numancia, Aklan|Municipality||||5604
7|Tangalan, Aklan|Municipality||||5612
7|Anini-y, Antique|Municipality||||5717
7|Barbasa, Antique|Municipality||||5706
7|Belison, Antique|Municipality||||5701
7|Bugasong, Antique|Municipality||||5704
7|Caluya, Antique|Municipality||||5711
7|Culasi, Antique|Municipality||||5708
7|Hamtic, Antique|Municipality||||5715
7|Lawa-an, Antique|Municipality||||5705
7|Libertad, Antique|Municipality||||5710
7|Pandan, Antique|Municipality||||5712
7|Patnongan, Antique|Municipality||||5702
7|San Jose, Antique|Municipality||||5700
7|San Remegio, Antique|Municipality||||5714
7|Sebaste, Antique|Municipality||||5709
7|Sibalom, Antique|Municipality||||5713
7|Tibiao, Antique|Municipality||||5707
7|Tobias Fornier (Dao), Antique|Municipality||||5716
7|Valderama, Antique|Municipality||||5703
7|Cuartero, Capiz|Municipality||||5811
7|Dao, Capiz|Municipality||||5810
7|Dumalag, Capiz|Municipality||||5813
7|Dumarao, Capiz|Municipality||||5812
7|Ivisan, Capiz|Municipality||||5805
7|Jamindan, Capiz|Municipality||||5808
7|Ma-ayon, Capiz|Municipality||||5809
7|Mambusao, Capiz|Municipality||||5807
7|Panay, Capiz|Municipality||||5801
7|Panitan, Capiz|Municipality||||5815
7|Pilar, Capiz|Municipality||||5804
7|Pres. Roxas, Capiz|Municipality||||5803
7|Puntevendra, Capiz|Municipality||||5802
7|Roxas City, Capiz|City||||5800
7|Sapian, Capiz|Municipality||||5806
7|Sigma, Capiz|Municipality||||5816
7|Tapaz, Capiz|Municipality||||5814
7|Sub-Province Buenavista, Guimaras|Municipality||||5044
7|Sub-Province Jordan, Guimaras|Municipality||||5045
7|Sub-Province Nueva Valencia, Guimaras|Municipality||||5046
7|Ajuy, Iloilo Province|Municipality||||5012
7|Alimodian, Iloilo Province|Municipality||||5028
7|Anilao, Iloilo Province|Municipality||||5009
7|Badiangan, Iloilo Province|Municipality||||5033
7|Balasan, Iloilo Province|Municipality||||5018
7|Banate, Iloilo Province|Municipality||||5010
7|Barotac Nuevo, Iloilo Province|Municipality||||5007
7|Barotac Viejo, Iloilo Province|Municipality||||5011
7|Batad, Iloilo Province|Municipality||||5016
7|Bingawan, Iloilo Province|Municipality||||5041
7|Cabanatuan, Iloilo Province|Municipality||||5031
7|Calinog, Iloilo Province|Municipality||||5040
7|Carles, Iloilo Province|Municipality||||5019
7|Concepcion, Iloilo Province|Municipality||||5013
7|Dingle, Iloilo Province|Municipality||||5035
7|Duenas, Iloilo Province|Municipality||||5038
7|Dumangas, Iloilo Province|Municipality||||5006
7|Estancia, Iloilo Province|Municipality||||5017
7|Guimbal, Iloilo Province|Municipality||||5022
7|Igbaras, Iloilo Province|Municipality||||5029
7|Iloilo City, Iloilo Province|City||||5000
7|Janiuay, Iloilo Province|Municipality||||5034
7|Lambunao, Iloilo Province|Municipality||||5042
7|Leganes, Iloilo Province|Municipality||||5003
7|Lemery, Iloilo Province|Municipality||||5043
7|Leon, Iloilo Province|Municipality||||5026
7|Maasin, Iloilo Province|Municipality||||5030
7|Miagao, Iloilo Province|Municipality||||5023
7|Mina, Iloilo Province|Municipality||||5032
7|New Lucena, Iloilo Province|Municipality||||5005
7|Oton, Iloilo Province|Municipality||||5020
7|Passi, Iloilo Province|City||||5037
7|Pavia, Iloilo Province|Municipality||||5001
7|Pototan, Iloilo Province|Municipality||||5008
7|San Dionisio, Iloilo Province|Municipality||||5015
7|San Enrique, Iloilo Province|Municipality||||5036
7|San Joaquin, Iloilo Province|Municipality||||5024
7|San Miguel, Iloilo Province|Municipality||||5025
7|San Rafael, Iloilo Province|Municipality||||5039
7|Santa Barbara, Iloilo Province|Municipality||||5002
7|Sara, Iloilo Province|Municipality||||5014
7|Tigbauan, Iloilo Province|Municipality||||5021
7|Tubungan, Iloilo Province|Municipality||||5027
7|Zarraga, Iloilo Province|Municipality||||5004
7|Bacolod City, Negros Occidental|City||||6100
7|Bago City, Negros Occidental|City||||6101
7|Binalbagan, Negros Occidental|Municipality||||6107
7|Cadiz City, Negros Occidental|City||||6121
7|Calatrava, Negros Occidental|Municipality||||6126
7|Candoni, Negros Occidental|Municipality||||6110
7|Enrique Magalona, Negros Occidental|Municipality||||6118
7|Escalante, Negros Occidental|City||||6124
7|Himamaylan, Negros Occidental|City||||6108
7|Hinigaran, Negros Occidental|Municipality||||6106
7|Hinoba-an, Negros Occidental|Municipality||||6114
7|Ilog, Negros Occidental|Municipality||||6109
7|Isabela, Negros Occidental|Municipality||||6128
7|Kabangkalan, Negros Occidental|City||||6111
7|Kauayan, Negros Occidental|Municipality||||6112
7|La Carlota City, Negros Occidental|City||||6130
7|La Castellana, Negros Occidental|Municipality||||6131
7|Manapla, Negros Occidental|Municipality||||6120
7|Moises Padilla, Negros Occidental|Municipality||||6132
7|Murcia, Negros Occidental|Municipality||||6129
7|Paraiso (Fabrica), Negros Occidental|Municipality||||6123
7|Pontevedra, Negros Occidental|Municipality||||6105
7|Pulupandan, Negros Occidental|Municipality||||6102
7|Sagay, Negros Occidental|City||||6122
7|San Carlos City, Negros Occidental|City||||6127
7|San Enrique, Negros Occidental|Municipality||||6104
7|Silay City, Negros Occidental|City||||6116
7|Silay Hawaiian Central, Negros Occidental|City||||6117
7|Sipalay, Negros Occidental|City||||6113
7|Talisay, Negros Occidental|City||||6115
7|Toboso, Negros Occidental|Municipality||||5125
7|Valladolid, Negros Occidental|Municipality||||6103
7|Victorias, Negros Occidental|City||||6119
8|Albuquerque, Bohol|Municipality||||6302
8|Alicia, Bohol|Municipality||||6314
8|Anda, Bohol|Municipality||||6311
8|Antiquera, Bohol|Municipality||||6335
8|Baclayon, Bohol|Municipality||||6301
8|Balilihan, Bohol|Municipality||||6342
8|Batigbi-an, Bohol|Municipality||||6343
8|Batuan, Bohol|Municipality||||6318
8|Bien Unido, Bohol|Municipality||||6326
8|Bilar, Bohol|Municipality||||6317
8|Buenavista, Bohol|Municipality||||6333
8|Calape, Bohol|Municipality||||6328
8|Candijay, Bohol|Municipality||||6312
8|Carlos P. Garcia (Dao), Bohol|Municipality||||6346
8|Carmen, Bohol|Municipality||||6319
8|Clarin, Bohol|Municipality||||6330
8|Corella, Bohol|Municipality||||6337
8|Cortez, Bohol|Municipality||||6341
8|Daguhoy, Bohol|Municipality||||6322
8|Danao, Bohol|Municipality||||6344
8|Dauis, Bohol|Municipality||||6339
8|Dimiao, Bohol|Municipality||||6305
8|Garcia Hernandez, Bohol|Municipality||||6307
8|Guindulman, Bohol|Municipality||||6310
8|Inabanga, Bohol|Municipality||||6332
8|Jagna, Bohol|Municipality||||6308
8|Jetafe, Bohol|Municipality||||6334
8|Lila, Bohol|Municipality||||6304
8|Loay, Bohol|Municipality||||6303
8|Loboc, Bohol|Municipality||||6316
8|Loon, Bohol|Municipality||||6327
8|Mabini, Bohol|Municipality||||6313
8|Maribujoc, Bohol|Municipality||||6336
8|Panglao, Bohol|Municipality||||6340
8|Pilar, Bohol|Municipality||||6321
8|Sagbayan, Bohol|Municipality||||6331
8|San Isidro, Bohol|Municipality||||6345
8|San Miguel, Bohol|Municipality||||6323
8|Sevilla, Bohol|Municipality||||6347
8|Sierra Bullones, Bohol|Municipality||||6320
8|Sikatuna, Bohol|Municipality||||6338
8|Tagbilaran City, Bohol|City||||6300
8|Talibon, Bohol|Municipality||||6325
8|Trinidad, Bohol|Municipality||||6324
8|Tubigon, Bohol|Municipality||||6329
8|Ubay, Bohol|Municipality||||6315
8|Valencia, Bohol|Municipality||||6306
8|Alcantara, Cebu Province|Municipality||||6033
8|Alcoy, Cebu Province|Municipality||||6023
8|Alegria, Cebu Province|Municipality||||6030
8|Aloguinsan, Cebu Province|Municipality||||6040
8|Argao, Cebu Province|Municipality||||6021
8|Asturias, Cebu Province|Municipality||||6042
8|Badian, Cebu Province|Municipality||||6031
8|Balamban, Cebu Province|Municipality||||6041
8|Bantayan, Cebu Province|Municipality||||6052
8|Barile, Cebu Province|Municipality||||6036
8|Bogo, Cebu Province|City||||6010
8|Boljoon, Cebu Province|Municipality||||6024
8|Borbon, Cebu Province|Municipality||||6008
8|Carcar, Cebu Province|City||||6019
8|Carmen, Cebu Province|Municipality||||6005
8|Catmon, Cebu Province|Municipality||||6006
8|Cebu City, Cebu Province|City||||6000
8|Compostela, Cebu Province|Municipality||||6003
8|Consolacion, Cebu Province|Municipality||||6001
8|Cordova, Cebu Province|Municipality||||6017
8|Daang-Bantayan, Cebu Province|Municipality||||6013
8|Dalaguete, Cebu Province|Municipality||||6022
8|Danao City, Cebu Province|City||||6004
8|Dumanjug, Cebu Province|Municipality||||6035
8|Ginatilan, Cebu Province|Municipality||||6028
8|Lapu-Lapu City, Cebu Province|City||||6015
8|Liloan, Cebu Province|Municipality||||6002
8|Mactan Airport, Cebu Province|Municipality||||6016
8|Madridejos, Cebu Province|Municipality||||6053
8|Malabuyoc, Cebu Province|Municipality||||6029
8|Mandaue City, Cebu Province|City||||6014
8|Medellin, Cebu Province|Municipality||||6012
8|Minglanilla, Cebu Province|Municipality||||6046
8|Moalboal, Cebu Province|Municipality||||6032
8|Naga, Cebu Province|City||||6037
8|Oslob, Cebu Province|Municipality||||6025
8|Pilar, Cebu Province|Municipality||||6048
8|Pinamungahan, Cebu Province|Municipality||||6039
8|Poro, Cebu Province|Municipality||||6049
8|Ronda, Cebu Province|Municipality||||6034
8|Sambaon, Cebu Province|Municipality||||6027
8|San Fernando, Cebu Province|Municipality||||6018
8|San Francisco, Cebu Province|Municipality||||6050
8|San Remegio, Cebu Province|Municipality||||6011
8|Santa Fe, Cebu Province|Municipality||||6047
8|Santander, Cebu Province|Municipality||||6026
8|Sibonga, Cebu Province|Municipality||||6020
8|Sogod, Cebu Province|Municipality||||6007
8|Tabogon, Cebu Province|Municipality||||6009
8|Tabuelan, Cebu Province|Municipality||||6044
8|Talisay, Cebu Province|City||||6045
8|Toledo City, Cebu Province|City||||6038
8|Tuburan, Cebu Province|Municipality||||6043
8|Tudela, Cebu Province|Municipality||||6051
8|Amlan, Negros Occidental|Municipality||||6203
8|Ayungon, Negros Occidental|Municipality||||6210
8|Bacung, Negros Occidental|Municipality||||6216
8|Bais City, Negros Occidental|City||||6206
8|Basay, Negros Occidental|Municipality||||6222
8|Bayawan, Negros Occidental|City||||6221
8|Bindoy, Negros Occidental|Municipality||||6209
8|Canlaon City, Negros Occidental|City||||6223
8|Dauin, Negros Occidental|Municipality||||6217
8|Dumaguete City, Negros Occidental|City||||6200
8|Guihulngan, Negros Occidental|City||||6214
8|Jimalalud, Negros Occidental|Municipality||||6212
8|La Libertad, Negros Occidental|Municipality||||6213
8|Mabinay, Negros Occidental|Municipality||||6207
8|Manjuyod, Negros Occidental|Municipality||||8208
8|Pamplona, Negros Occidental|Municipality||||6205
8|San Jose, Negros Occidental|Municipality||||6202
8|Siaton, Negros Occidental|Municipality||||6219
8|Sibulan, Negros Occidental|Municipality||||6201
8|Sta. Catalina, Negros Occidental|Municipality||||6220
8|Tanjay, Negros Occidental|City||||6204
8|Tayasan, Negros Occidental|Municipality||||6211
8|Valencia, Negros Occidental|Municipality||||6215
8|Valle hermoso, Negros Occidental|Municipality||||6224
8|Zamboangita, Negros Occidental|Municipality||||6218
8|Enrique Villanueva, Siquijor|Municipality||||6230
8|Larena, Siquijor|Municipality||||6226
8|Lazi, Siquijor|Municipality||||6228
8|Maria, Siquijor|Municipality||||6229
8|San Juan, Siquijor|Municipality||||6227
8|Siquijor, Siquijor|Municipality||||6225
9|Almeria, Biliran Sub-Province|Municipality||||6544
9|Biliran, Biliran Sub-Province|Municipality||||6549
9|Cabuccayan, Biliran Sub-Province|Municipality||||6550
9|Caibiran, Biliran Sub-Province|Municipality||||6548
9|Culaba, Biliran Sub-Province|Municipality||||6547
9|Kawayan, Biliran Sub-Province|Municipality||||6545
9|Maripipi, Biliran Sub-Province|Municipality||||6546
9|Naval, Biliran Sub-Province|Municipality||||6543
9|Arteche, Eastern Samar|Municipality||||6822
9|Balangiga, Eastern Samar|Municipality||||6812
9|Balangkayan, Eastern Samar|Municipality||||6801
9|Borongan, Eastern Samar|City||||6800
9|Can-Avid, Eastern Samar|Municipality||||6806
9|Dolores, Eastern Samar|Municipality||||6817
9|Gen. MacArthur, Eastern Samar|Municipality||||6805
9|Giporlos, Eastern Samar|Municipality||||6811
9|Guiuan, Eastern Samar|Municipality||||6809
9|Hernani, Eastern Samar|Municipality||||6804
9|Jipapad, Eastern Samar|Municipality||||6819
9|Lawa-an, Eastern Samar|Municipality||||6813
9|Llorente, Eastern Samar|Municipality||||6803
9|Maslog, Eastern Samar|Municipality||||6820
9|Maydulong, Eastern Samar|Municipality||||6802
9|Mercedes, Eastern Samar|Municipality||||6808
9|Oras, Eastern Samar|Municipality||||6818
9|Quinapundan, Eastern Samar|Municipality||||6810
9|Salcedo, Eastern Samar|Municipality||||6807
9|San Julian, Eastern Samar|Municipality||||6814
9|San Policarpio, Eastern Samar|Municipality||||6821
9|Sulat, Eastern Samar|Municipality||||6815
9|Taft, Eastern Samar|Municipality||||6816
9|Abuyog, Leyte|Municipality||||6510
9|Alangalang, Leyte|Municipality||||6517
9|Albuera, Leyte|Municipality||||6542
9|Babatngon, Leyte|Municipality||||6520
9|Barauen, Leyte|Municipality||||6516
9|Barugo, Leyte|Municipality||||6519
9|Bato, Leyte|Municipality||||6525
9|Baybay, Leyte|City||||6521
9|Calubian, Leyte|Municipality||||6534
9|Capoocan, Leyte|Municipality||||6530
9|Carigara, Leyte|Municipality||||6529
9|Dagami, Leyte|Municipality||||6515
9|Dulag, Leyte|Municipality||||6505
9|Hilongos, Leyte|Municipality||||6524
9|Hindang, Leyte|Municipality||||6523
9|Inopacan, Leyte|Municipality||||6522
9|Isabel, Leyte|Municipality||||6539
9|Jaro, Leyte|Municipality||||6527
9|Javier, Leyte|Municipality||||6511
9|Julita, Leyte|Municipality||||6506
9|Kananga, Leyte|Municipality||||6531
9|La Paz, Leyte|Municipality||||6508
9|Leyte, Leyte|Municipality||||6533
9|Macathur, Leyte|Municipality||||6509
9|Mahaplag, Leyte|Municipality||||6512
9|Matag-ob, Leyte|Municipality||||6532
9|Matalom, Leyte|Municipality||||6526
9|Mayorga, Leyte|Municipality||||6507
9|Merida, Leyte|Municipality||||6540
9|Ormoc City, Leyte|City||||6541
9|Palo, Leyte|Municipality||||6501
9|Palompon, Leyte|Municipality||||6538
9|Pastrana, Leyte|Municipality||||6514
9|San Isidro, Leyte|Municipality||||6535
9|San Miguel, Leyte|Municipality||||6518
9|Sta. Fe, Leyte|Municipality||||6513
9|Tabango, Leyte|Municipality||||6536
9|Tabontabon, Leyte|Municipality||||6504
9|Tacloban City, Leyte|City||||6500
9|Tanauan, Leyte|Municipality||||6502
9|Tolosa, Leyte|Municipality||||6503
9|Tunga, Leyte|Municipality||||6528
9|Villaba, Leyte|Municipality||||6537
9|Allen, Northern Samar|Municipality||||6405
9|Biri, Northern Samar|Municipality||||6410
9|Bobon, Northern Samar|Municipality||||6401
9|Capul, Northern Samar|Municipality||||6408
9|Catarman, Northern Samar|Municipality||||6400
9|Catubig, Northern Samar|Municipality||||6418
9|Gamay, Northern Samar|Municipality||||6422
9|La Navas, Northern Samar|Municipality||||6420
9|Laoang, Northern Samar|Municipality||||6411
9|Lapineg, Northern Samar|Municipality||||6423
9|Lavezares, Northern Samar|Municipality||||6404
9|Lope de Vega, Northern Samar|Municipality||||6403
9|Mapanas, Northern Samar|Municipality||||6412
9|Mondragon, Northern Samar|Municipality||||6417
9|Palapag, Northern Samar|Municipality||||6421
9|Pambujan, Northern Samar|Municipality||||6413
9|Rosario, Northern Samar|Municipality||||6416
9|San Antonio, Northern Samar|Municipality||||6407
9|San Isidro, Northern Samar|Municipality||||6409
9|San Jose, Northern Samar|Municipality||||6402
9|San Roque, Northern Samar|Municipality||||6415
9|San Vicente, Northern Samar|Municipality||||6419
9|Silvino Lubos, Northern Samar|Municipality||||6414
9|Victoria, Northern Samar|Municipality||||6406
9|Anahawan, Southern Leyte|Municipality||||6610
9|Bontoc, Southern Leyte|Municipality||||6604
9|Hinunangan, Southern Leyte|Municipality||||6608
9|Hinundayan, Southern Leyte|Municipality||||6609
9|Libagon, Southern Leyte|Municipality||||6615
9|Liloan, Southern Leyte|Municipality||||6612
9|Maasin, Southern Leyte|City||||6600
9|Macrohon, Southern Leyte|Municipality||||6601
9|Malitbog, Southern Leyte|Municipality||||6603
9|Padre Burgos, Southern Leyte|Municipality||||6601
9|Pintuyan, Southern Leyte|Municipality||||6614
9|San Francisco, Southern Leyte|Municipality||||6613
9|San Juan (Cabalian), Southern Leyte|Municipality||||6611
9|San Ricardo, Southern Leyte|Municipality||||6617
9|Silago, Southern Leyte|Municipality||||6607
9|Sogod, Southern Leyte|Municipality||||6606
9|St. Bernard, Southern Leyte|Municipality||||6616
9|Tomas Oppus, Southern Leyte|Municipality||||6605
9|Almagro, Western Samar|Municipality||||6724
9|Basey, Western Samar|Municipality||||6720
9|Calbayog City, Western Samar|City||||6710
9|Calbiga, Western Samar|Municipality||||6715
9|Catbalogan, Western Samar|City||||6700
9|Daram, Western Samar|Municipality||||6722
9|Gandara, Western Samar|Municipality||||6706
9|Hinbangan, Western Samar|Municipality||||6713
9|Jiabong, Western Samar|Municipality||||6701
9|Marabut, Western Samar|Municipality||||6721
9|Matuguinao, Western Samar|Municipality||||6708
9|Motiong, Western Samar|Municipality||||6702
9|Pagsangjan, Western Samar|Municipality||||6705
9|Pinabacdao, Western Samar|Municipality||||6716
9|San Jorge, Western Samar|Municipality||||6707
9|San Jose de Bauan, Western Samar|Municipality||||6723
9|San sebastian, Western Samar|Municipality||||6714
9|Sta. Margarita, Western Samar|Municipality||||6709
9|Sta. Rita, Western Samar|Municipality||||6718
9|Sto. Niño, Western Samar|Municipality||||6711
9|Tagapulan, Western Samar|Municipality||||6712
9|Talarora, Western Samar|Municipality||||6719
9|Tarangnan, Western Samar|Municipality||||6704
9|Villareal, Western Samar|Municipality||||6717
9|Wright, Western Samar|Municipality||||6703
9|Zumarraga, Western Samar|Municipality||||6725
10|Baliguian, Zamboanga del Norte|Municipality||||7123
10|Dapitan City, Zamboanga del Norte|City||||7101
10|Dipolog City, Zamboanga del Norte|City||||7100
10|Gutalac, Zamboanga del Norte|Municipality||||7118
10|Jose Dalman (Ponot), Zamboanga del Norte|Municipality||||7111
10|Kalawit, Zamboanga del Norte|Municipality||||7124
10|Katipunan, Zamboanga del Norte|Municipality||||7109
10|La Libertad, Zamboanga del Norte|Municipality||||7119
10|Labason, Zamboanga del Norte|Municipality||||7117
10|Liloy, Zamboanga del Norte|Municipality||||7115
10|Manukan, Zamboanga del Norte|Municipality||||7110
10|Mutia, Zamboanga del Norte|Municipality||||7107
10|Pinan, Zamboanga del Norte|Municipality||||7105
10|Polanco, Zamboanga del Norte|Municipality||||7106
10|Rizal, Zamboanga del Norte|Municipality||||7104
10|Roxas, Zamboanga del Norte|Municipality||||7102
10|Salug, Zamboanga del Norte|Municipality||||7114
10|Sergio Osmeña, Zamboanga del Norte|Municipality||||7108
10|Siayan, Zamboanga del Norte|Municipality||||7113
10|Sibuco, Zamboanga del Norte|Municipality||||7122
10|Sibutad, Zamboanga del Norte|Municipality||||7103
10|Sindangan (Leon B. Postigo), Zamboanga del Norte|Municipality||||7112
10|Siocon, Zamboanga del Norte|Municipality||||7120
10|Siraway, Zamboanga del Norte|Municipality||||7121
10|Tampilisan, Zamboanga del Norte|Municipality||||7116
10|Alicia, Zamboanga del Sur|Municipality||||7040
10|Aurora, Zamboanga del Sur|Municipality||||7020
10|Bayog, Zamboanga del Sur|Municipality||||7011
10|Buug, Zamboanga del Sur|Municipality||||7009
10|Dimataling, Zamboanga del Sur|Municipality||||7032
10|Dinas, Zamboanga del Sur|Municipality||||7030
10|Diplahan, Zamboanga del Sur|Municipality||||7039
10|Don Mariano Marcos, Zamboanga del Sur|Municipality||||7022
10|Dumalinao, Zamboanga del Sur|Municipality||||7015
10|Dumingag, Zamboanga del Sur|Municipality||||7028
10|Guipos, Zamboanga del Sur|Municipality||||7042
10|Imelda, Zamboanga del Sur|Municipality||||7007
10|Ipil, Zamboanga del Sur|Municipality||||7001
10|Josefina, Zamboanga del Sur|Municipality||||7027
10|Kabalasan, Zamboanga del Sur|Municipality||||7005
10|Kumalarang, Zamboanga del Sur|Municipality||||7013
10|Labangan, Zamboanga del Sur|Municipality||||7017
10|Lakewood, Zamboanga del Sur|Municipality||||7014
10|Lapuyan, Zamboanga del Sur|Municipality||||7037
10|Mabuhay, Zamboanga del Sur|Municipality||||7010
10|Mahayag, Zamboanga del Sur|Municipality||||7026
10|Malangas, Zamboanga del Sur|Municipality||||7038
10|Margo sa Tubig, Zamboanga del Sur|Municipality||||7035
10|Midsalip, Zamboanga del Sur|Municipality||||7021
10|Molave, Zamboanga del Sur|Municipality||||7023
10|Naga, Zamboanga del Sur|Municipality||||7004
10|Olutanga, Zamboanga del Sur|Municipality||||7041
10|Pagadian City, Zamboanga del Sur|City||||7016
10|Payao, Zamboanga del Sur|Municipality||||7008
10|Pitogo, Zamboanga del Sur|Municipality||||7033
10|Ramon Magsaysay, Zamboanga del Sur|Municipality||||7024
10|Roseller Lim, Zamboanga del Sur|Municipality||||7002
10|San Miguel, Zamboanga del Sur|Municipality||||7029
10|San Pablo, Zamboanga del Sur|Municipality||||7031
10|Siay, Zamboanga del Sur|Municipality||||7006
10|Tabina, Zamboanga del Sur|Municipality||||7034
10|Talusan, Zamboanga del Sur|Municipality||||7012
10|Tambulig, Zamboanga del Sur|Municipality||||7025
10|Tigbad, Zamboanga del Sur|Municipality||||7043
10|Titay, Zamboanga del Sur|Municipality||||7003
10|Tukuran, Zamboanga del Sur|Municipality||||7019
10|Tungawan, Zamboanga del Sur|Municipality||||7018
10|Vicencio Sagun, Zamboanga del Sur|Municipality||||7036
10|Zamboanga City, Zamboanga del Sur|City||||7000
11|Baungon, Bukidnon|Municipality||||8707
11|Damulog, Bukidnon|Municipality||||8721
11|Dangcagan, Bukidnon|Municipality||||8719
11|Don Carlos, Bukidnon|Municipality||||8712
11|Impasugong, Bukidnon|Municipality||||8702
11|Kabanglasan, Bukidnon|Municipality||||8723
11|Kadingilan, Bukidnon|Municipality||||8713
11|Kalilangan, Bukidnon|Municipality||||8718
11|Kibawe, Bukidnon|Municipality||||8720
11|Kitaotao, Bukidnon|Municipality||||8716
11|Lantapan, Bukidnon|Municipality||||8722
11|Libuna, Bukidnon|Municipality||||8706
11|Malaybalay, Bukidnon|City||||8700
11|Malitbog, Bukidnon|Municipality||||8704
11|Manolo Fortich, Bukidnon|Municipality||||8703
11|Maramag, Bukidnon|Municipality||||8714
11|Masuan, Bukidnon|Municipality||||8710
11|Pangantucan, Bukidnon|Municipality||||8717
11|Phillips, Bukidnon|Municipality||||8705
